LLPerWijk_Jaar,LLPerWijk_Brin,LLPerWijk_WijkNr,LLPerWijk_Onderbouw,LLPerWijk_Bovenbouw,LLPerWijk_Totaal,LLPerWijk_InvoerWie,LLPerWijk_InvoerWanneer
2005,17DV00,303,37,22,59,eneheuvel,26-09-11
2005,17DV00,304,43,45,88,eneheuvel,26-09-11
2005,17DV00,305,6,10,16,eneheuvel,26-09-11
2005,17DV00,306,12,9,21,eneheuvel,26-09-11
2005,17DV00,307,10,7,17,eneheuvel,26-09-11
2005,17DV00,308,10,10,20,eneheuvel,26-09-11
2005,17DV00,309,10,14,24,eneheuvel,26-09-11
2005,17DV00,310,0,2,2,eneheuvel,26-09-11
2005,17DV00,311,3,3,6,eneheuvel,26-09-11
2005,17DV00,312,2,0,2,eneheuvel,26-09-11
2005,17DV00,9999,1,0,1,eneheuvel,26-09-11
2005,17FI00,102,3,0,3,eneheuvel,26-09-11
2005,17FI00,103,3,0,3,eneheuvel,26-09-11
2005,17FI00,106,4,0,4,eneheuvel,26-09-11
2005,17FI00,108,4,0,4,eneheuvel,26-09-11
2005,17FI00,202,7,0,7,eneheuvel,26-09-11
2005,17FI00,203,5,0,5,eneheuvel,26-09-11
2005,17FI00,204,3,0,3,eneheuvel,26-09-11
2005,17FI00,205,2,0,2,eneheuvel,26-09-11
2005,17FI00,206,4,0,4,eneheuvel,26-09-11
2005,17FI00,207,8,0,8,eneheuvel,26-09-11
2005,17FI00,208,7,0,7,eneheuvel,26-09-11
2005,17FI00,209,1,0,1,eneheuvel,26-09-11
2005,17FI00,210,7,0,7,eneheuvel,26-09-11
2005,17FI00,211,4,0,4,eneheuvel,26-09-11
2005,17FI00,212,5,0,5,eneheuvel,26-09-11
2005,17FI00,213,6,0,6,eneheuvel,26-09-11
2005,17FI00,214,5,0,5,eneheuvel,26-09-11
2005,17FI00,302,4,0,4,eneheuvel,26-09-11
2005,17FI00,303,6,0,6,eneheuvel,26-09-11
2005,17FI00,304,5,0,5,eneheuvel,26-09-11
2005,17FI00,305,5,0,5,eneheuvel,26-09-11
2005,17FI00,306,3,0,3,eneheuvel,26-09-11
2005,17FI00,307,2,0,2,eneheuvel,26-09-11
2005,17FI00,308,4,0,4,eneheuvel,26-09-11
2005,17FI00,309,5,0,5,eneheuvel,26-09-11
2005,17FI00,311,1,0,1,eneheuvel,26-09-11
2005,17FI00,502,1,0,1,eneheuvel,26-09-11
2005,17FI00,9999,1,0,1,eneheuvel,26-09-11
2005,17LP00,202,0,1,1,eneheuvel,26-09-11
2005,17LP00,207,2,14,16,eneheuvel,26-09-11
2005,17LP00,214,1,0,1,eneheuvel,26-09-11
2005,17LP00,304,2,2,4,eneheuvel,26-09-11
2005,17LP00,305,58,61,119,eneheuvel,26-09-11
2005,17LP00,306,2,5,7,eneheuvel,26-09-11
2005,17LP00,307,0,1,1,eneheuvel,26-09-11
2005,17LP00,309,1,0,1,eneheuvel,26-09-11
2005,17LP00,9999,1,1,2,eneheuvel,26-09-11
2005,17MH00,207,9,23,32,eneheuvel,26-09-11
2005,17MH00,210,3,0,3,eneheuvel,26-09-11
2005,17MH00,211,0,1,1,eneheuvel,26-09-11
2005,17MH00,212,1,0,1,eneheuvel,26-09-11
2005,17MH00,216,1,1,2,eneheuvel,26-09-11
2005,17MH00,302,2,4,6,eneheuvel,26-09-11
2005,17MH00,303,1,2,3,eneheuvel,26-09-11
2005,17MH00,304,0,1,1,eneheuvel,26-09-11
2005,17MH00,305,74,82,156,eneheuvel,26-09-11
2005,17MH00,306,2,0,2,eneheuvel,26-09-11
2005,17MH00,307,0,2,2,eneheuvel,26-09-11
2005,17MH00,311,0,1,1,eneheuvel,26-09-11
2005,21KO00,209,3,3,6,eneheuvel,26-09-11
2005,21KO00,210,87,151,238,eneheuvel,26-09-11
2005,21KO00,212,0,3,3,eneheuvel,26-09-11
2005,21KO00,216,0,3,3,eneheuvel,26-09-11
2005,21KO00,302,1,0,1,eneheuvel,26-09-11
2005,21KO00,9999,0,1,1,eneheuvel,26-09-11
2005,21NC00,103,1,0,1,eneheuvel,26-09-11
2005,21NC00,201,0,2,2,eneheuvel,26-09-11
2005,21NC00,203,0,1,1,eneheuvel,26-09-11
2005,21NC00,211,2,0,2,eneheuvel,26-09-11
2005,21NC00,212,2,0,2,eneheuvel,26-09-11
2005,21NC00,213,58,47,105,eneheuvel,26-09-11
2005,21NC00,214,1,2,3,eneheuvel,26-09-11
2005,21NC00,302,0,1,1,eneheuvel,26-09-11
2005,21NC00,305,1,0,1,eneheuvel,26-09-11
2005,21NC00,311,1,0,1,eneheuvel,26-09-11
2005,21NC00,9999,2,2,4,eneheuvel,26-09-11
2005,21ND00,201,0,1,1,eneheuvel,26-09-11
2005,21ND00,207,0,1,1,eneheuvel,26-09-11
2005,21ND00,210,0,1,1,eneheuvel,26-09-11
2005,21ND00,211,6,3,9,eneheuvel,26-09-11
2005,21ND00,212,3,5,8,eneheuvel,26-09-11
2005,21ND00,213,103,142,245,eneheuvel,26-09-11
2005,21ND00,214,0,5,5,eneheuvel,26-09-11
2005,21ND00,302,0,2,2,eneheuvel,26-09-11
2005,21ND00,9999,1,3,4,eneheuvel,26-09-11
2005,22KP00,201,2,0,2,eneheuvel,26-09-11
2005,22KP00,203,1,0,1,eneheuvel,26-09-11
2005,22KP00,207,0,2,2,eneheuvel,26-09-11
2005,22KP00,208,0,2,2,eneheuvel,26-09-11
2005,22KP00,211,1,1,2,eneheuvel,26-09-11
2005,22KP00,301,3,4,7,eneheuvel,26-09-11
2005,22KP00,302,2,2,4,eneheuvel,26-09-11
2005,22KP00,303,2,4,6,eneheuvel,26-09-11
2005,22KP00,304,1,1,2,eneheuvel,26-09-11
2005,22KP00,306,1,1,2,eneheuvel,26-09-11
2005,22KP00,308,5,7,12,eneheuvel,26-09-11
2005,22KP00,309,150,166,316,eneheuvel,26-09-11
2005,22KP00,310,3,4,7,eneheuvel,26-09-11
2005,22KP00,311,11,24,35,eneheuvel,26-09-11
2005,22KP00,312,1,0,1,eneheuvel,26-09-11
2005,22KP00,9999,2,1,3,eneheuvel,26-09-11
2005,22KQ00,201,1,0,1,eneheuvel,26-09-11
2005,22KQ00,205,1,1,2,eneheuvel,26-09-11
2005,22KQ00,208,1,0,1,eneheuvel,26-09-11
2005,22KQ00,209,1,1,2,eneheuvel,26-09-11
2005,22KQ00,210,109,130,239,eneheuvel,26-09-11
2005,22KQ00,212,1,5,6,eneheuvel,26-09-11
2005,22KQ00,213,1,0,1,eneheuvel,26-09-11
2005,22KQ00,214,1,1,2,eneheuvel,26-09-11
2005,22KQ00,215,0,1,1,eneheuvel,26-09-11
2005,22KQ00,216,2,1,3,eneheuvel,26-09-11
2005,22KQ00,307,1,0,1,eneheuvel,26-09-11
2005,22KQ00,9999,0,1,1,eneheuvel,26-09-11
2005,23EP00,102,1,0,1,eneheuvel,26-09-11
2005,23EP00,109,0,1,1,eneheuvel,26-09-11
2005,23EP00,202,2,3,5,eneheuvel,26-09-11
2005,23EP00,204,1,0,1,eneheuvel,26-09-11
2005,23EP00,205,0,1,1,eneheuvel,26-09-11
2005,23EP00,209,0,1,1,eneheuvel,26-09-11
2005,23EP00,211,1,1,2,eneheuvel,26-09-11
2005,23EP00,212,50,76,126,eneheuvel,26-09-11
2005,23EP00,213,8,10,18,eneheuvel,26-09-11
2005,23EP00,214,0,6,6,eneheuvel,26-09-11
2005,23EP00,303,0,1,1,eneheuvel,26-09-11
2005,23EP00,304,0,2,2,eneheuvel,26-09-11
2005,23EP00,305,1,1,2,eneheuvel,26-09-11
2005,23EP00,9999,0,1,1,eneheuvel,26-09-11
2005,23ER00,208,3,0,3,eneheuvel,26-09-11
2005,23ER00,210,0,1,1,eneheuvel,26-09-11
2005,23ER00,211,1,2,3,eneheuvel,26-09-11
2005,23ER00,212,98,111,209,eneheuvel,26-09-11
2005,23ER00,213,1,7,8,eneheuvel,26-09-11
2005,23ER00,214,4,2,6,eneheuvel,26-09-11
2005,23ER00,311,0,1,1,eneheuvel,26-09-11
2005,23ER00,9999,2,0,2,eneheuvel,26-09-11
2005,23ET00,107,1,1,2,eneheuvel,26-09-11
2005,23ET00,202,0,3,3,eneheuvel,26-09-11
2005,23ET00,206,0,2,2,eneheuvel,26-09-11
2005,23ET00,208,1,0,1,eneheuvel,26-09-11
2005,23ET00,209,0,1,1,eneheuvel,26-09-11
2005,23ET00,210,0,1,1,eneheuvel,26-09-11
2005,23ET00,211,1,2,3,eneheuvel,26-09-11
2005,23ET00,212,1,0,1,eneheuvel,26-09-11
2005,23ET00,214,1,0,1,eneheuvel,26-09-11
2005,23ET00,302,4,5,9,eneheuvel,26-09-11
2005,23ET00,303,2,3,5,eneheuvel,26-09-11
2005,23ET00,304,0,1,1,eneheuvel,26-09-11
2005,23ET00,305,0,1,1,eneheuvel,26-09-11
2005,23ET00,306,4,3,7,eneheuvel,26-09-11
2005,23ET00,307,7,13,20,eneheuvel,26-09-11
2005,23ET00,308,86,107,193,eneheuvel,26-09-11
2005,23ET00,309,9,6,15,eneheuvel,26-09-11
2005,23ET00,310,0,1,1,eneheuvel,26-09-11
2005,23ET00,311,4,0,4,eneheuvel,26-09-11
2005,23ET00,312,1,1,2,eneheuvel,26-09-11
2005,23ET00,502,0,1,1,eneheuvel,26-09-11
2005,23ET00,9999,2,0,2,eneheuvel,26-09-11
2005,23EU00,102,0,1,1,eneheuvel,26-09-11
2005,23EU00,207,1,1,2,eneheuvel,26-09-11
2005,23EU00,208,1,2,3,eneheuvel,26-09-11
2005,23EU00,216,1,1,2,eneheuvel,26-09-11
2005,23EU00,301,1,1,2,eneheuvel,26-09-11
2005,23EU00,302,1,3,4,eneheuvel,26-09-11
2005,23EU00,304,1,0,1,eneheuvel,26-09-11
2005,23EU00,305,9,6,15,eneheuvel,26-09-11
2005,23EU00,306,131,133,264,eneheuvel,26-09-11
2005,23EU00,307,8,4,12,eneheuvel,26-09-11
2005,23EU00,309,0,3,3,eneheuvel,26-09-11
2005,23EU00,310,1,0,1,eneheuvel,26-09-11
2005,23EU00,311,0,3,3,eneheuvel,26-09-11
2005,23EU00,9999,2,2,4,eneheuvel,26-09-11
2005,23EV00,102,0,1,1,eneheuvel,26-09-11
2005,23EV00,201,1,0,1,eneheuvel,26-09-11
2005,23EV00,203,1,0,1,eneheuvel,26-09-11
2005,23EV00,204,0,1,1,eneheuvel,26-09-11
2005,23EV00,208,2,0,2,eneheuvel,26-09-11
2005,23EV00,209,1,0,1,eneheuvel,26-09-11
2005,23EV00,210,12,7,19,eneheuvel,26-09-11
2005,23EV00,211,16,9,25,eneheuvel,26-09-11
2005,23EV00,212,141,144,285,eneheuvel,26-09-11
2005,23EV00,213,21,43,64,eneheuvel,26-09-11
2005,23EV00,214,5,9,14,eneheuvel,26-09-11
2005,23EV00,215,2,0,2,eneheuvel,26-09-11
2005,23EV00,216,1,4,5,eneheuvel,26-09-11
2005,23EV00,303,1,0,1,eneheuvel,26-09-11
2005,23EV00,306,0,1,1,eneheuvel,26-09-11
2005,23EV00,307,2,0,2,eneheuvel,26-09-11
2005,23EV00,311,1,0,1,eneheuvel,26-09-11
2005,23EV00,9999,1,0,1,eneheuvel,26-09-11
2005,23EY00,204,1,0,1,eneheuvel,26-09-11
2005,23EY00,205,1,0,1,eneheuvel,26-09-11
2005,23EY00,207,1,1,2,eneheuvel,26-09-11
2005,23EY00,208,1,2,3,eneheuvel,26-09-11
2005,23EY00,209,0,1,1,eneheuvel,26-09-11
2005,23EY00,210,10,3,13,eneheuvel,26-09-11
2005,23EY00,211,6,2,8,eneheuvel,26-09-11
2005,23EY00,212,133,133,266,eneheuvel,26-09-11
2005,23EY00,213,25,21,46,eneheuvel,26-09-11
2005,23EY00,214,0,12,12,eneheuvel,26-09-11
2005,23EY00,216,1,1,2,eneheuvel,26-09-11
2005,23EY00,502,2,0,2,eneheuvel,26-09-11
2005,23EY00,9999,1,1,2,eneheuvel,26-09-11
2005,23ZU00,110,0,1,1,eneheuvel,26-09-11
2005,23ZU00,201,2,1,3,eneheuvel,26-09-11
2005,23ZU00,202,96,96,192,eneheuvel,26-09-11
2005,23ZU00,203,5,5,10,eneheuvel,26-09-11
2005,23ZU00,204,41,68,109,eneheuvel,26-09-11
2005,23ZU00,205,90,83,173,eneheuvel,26-09-11
2005,23ZU00,206,2,1,3,eneheuvel,26-09-11
2005,23ZU00,207,15,15,30,eneheuvel,26-09-11
2005,23ZU00,208,11,20,31,eneheuvel,26-09-11
2005,23ZU00,209,1,0,1,eneheuvel,26-09-11
2005,23ZU00,210,1,0,1,eneheuvel,26-09-11
2005,23ZU00,211,2,4,6,eneheuvel,26-09-11
2005,23ZU00,212,2,1,3,eneheuvel,26-09-11
2005,23ZU00,214,1,0,1,eneheuvel,26-09-11
2005,23ZU00,215,2,1,3,eneheuvel,26-09-11
2005,23ZU00,216,0,1,1,eneheuvel,26-09-11
2005,23ZU00,302,1,2,3,eneheuvel,26-09-11
2005,23ZU00,303,3,3,6,eneheuvel,26-09-11
2005,23ZU00,306,0,2,2,eneheuvel,26-09-11
2005,23ZU00,307,0,1,1,eneheuvel,26-09-11
2005,23ZU00,309,1,1,2,eneheuvel,26-09-11
2005,23ZU00,310,0,1,1,eneheuvel,26-09-11
2005,23ZU00,502,2,1,3,eneheuvel,26-09-11
2005,23ZU00,9999,2,0,2,eneheuvel,26-09-11
2005,23ZV00,107,1,0,1,eneheuvel,26-09-11
2005,23ZV00,201,2,0,2,eneheuvel,26-09-11
2005,23ZV00,202,40,44,84,eneheuvel,26-09-11
2005,23ZV00,203,6,8,14,eneheuvel,26-09-11
2005,23ZV00,204,31,48,79,eneheuvel,26-09-11
2005,23ZV00,205,60,80,140,eneheuvel,26-09-11
2005,23ZV00,206,0,2,2,eneheuvel,26-09-11
2005,23ZV00,207,12,12,24,eneheuvel,26-09-11
2005,23ZV00,208,10,12,22,eneheuvel,26-09-11
2005,23ZV00,211,0,1,1,eneheuvel,26-09-11
2005,23ZV00,212,1,0,1,eneheuvel,26-09-11
2005,23ZV00,305,0,1,1,eneheuvel,26-09-11
2005,23ZV00,308,1,0,1,eneheuvel,26-09-11
2005,23ZV00,309,1,1,2,eneheuvel,26-09-11
2005,23ZV00,311,0,3,3,eneheuvel,26-09-11
2005,23ZW00,108,0,1,1,eneheuvel,26-09-11
2005,23ZW00,202,1,0,1,eneheuvel,26-09-11
2005,23ZW00,207,0,1,1,eneheuvel,26-09-11
2005,23ZW00,208,4,5,9,eneheuvel,26-09-11
2005,23ZW00,211,0,1,1,eneheuvel,26-09-11
2005,23ZW00,301,1,0,1,eneheuvel,26-09-11
2005,23ZW00,302,4,1,5,eneheuvel,26-09-11
2005,23ZW00,303,7,8,15,eneheuvel,26-09-11
2005,23ZW00,304,3,0,3,eneheuvel,26-09-11
2005,23ZW00,305,2,0,2,eneheuvel,26-09-11
2005,23ZW00,306,31,38,69,eneheuvel,26-09-11
2005,23ZW00,307,78,64,142,eneheuvel,26-09-11
2005,23ZW00,308,100,105,205,eneheuvel,26-09-11
2005,23ZW00,309,1,3,4,eneheuvel,26-09-11
2005,23ZW00,310,2,1,3,eneheuvel,26-09-11
2005,23ZW00,311,1,2,3,eneheuvel,26-09-11
2005,23ZW00,312,1,1,2,eneheuvel,26-09-11
2005,23ZW00,502,1,4,5,eneheuvel,26-09-11
2005,23ZW00,9999,2,1,3,eneheuvel,26-09-11
2005,23ZX00,105,0,1,1,eneheuvel,26-09-11
2005,23ZX00,201,3,4,7,eneheuvel,26-09-11
2005,23ZX00,202,149,119,268,eneheuvel,26-09-11
2005,23ZX00,204,2,5,7,eneheuvel,26-09-11
2005,23ZX00,205,2,2,4,eneheuvel,26-09-11
2005,23ZX00,206,0,2,2,eneheuvel,26-09-11
2005,23ZX00,207,2,1,3,eneheuvel,26-09-11
2005,23ZX00,208,6,3,9,eneheuvel,26-09-11
2005,23ZX00,209,1,0,1,eneheuvel,26-09-11
2005,23ZX00,211,2,5,7,eneheuvel,26-09-11
2005,23ZX00,214,1,1,2,eneheuvel,26-09-11
2005,23ZY00,109,0,2,2,eneheuvel,26-09-11
2005,23ZY00,201,2,0,2,eneheuvel,26-09-11
2005,23ZY00,202,0,1,1,eneheuvel,26-09-11
2005,23ZY00,206,0,2,2,eneheuvel,26-09-11
2005,23ZY00,207,1,0,1,eneheuvel,26-09-11
2005,23ZY00,208,0,1,1,eneheuvel,26-09-11
2005,23ZY00,210,1,3,4,eneheuvel,26-09-11
2005,23ZY00,211,1,1,2,eneheuvel,26-09-11
2005,23ZY00,212,172,245,417,eneheuvel,26-09-11
2005,23ZY00,213,2,1,3,eneheuvel,26-09-11
2005,23ZY00,214,1,1,2,eneheuvel,26-09-11
2005,23ZY00,216,0,4,4,eneheuvel,26-09-11
2005,23ZY00,302,0,1,1,eneheuvel,26-09-11
2005,23ZY00,311,1,0,1,eneheuvel,26-09-11
2005,23ZY00,9999,1,0,1,eneheuvel,26-09-11
2005,24EJ00,102,4,3,7,eneheuvel,26-09-11
2005,24EJ00,103,4,9,13,eneheuvel,26-09-11
2005,24EJ00,105,0,1,1,eneheuvel,26-09-11
2005,24EJ00,106,1,3,4,eneheuvel,26-09-11
2005,24EJ00,107,1,0,1,eneheuvel,26-09-11
2005,24EJ00,201,3,0,3,eneheuvel,26-09-11
2005,24EJ00,202,3,6,9,eneheuvel,26-09-11
2005,24EJ00,203,2,0,2,eneheuvel,26-09-11
2005,24EJ00,204,7,5,12,eneheuvel,26-09-11
2005,24EJ00,205,0,2,2,eneheuvel,26-09-11
2005,24EJ00,206,5,6,11,eneheuvel,26-09-11
2005,24EJ00,207,2,5,7,eneheuvel,26-09-11
2005,24EJ00,208,6,7,13,eneheuvel,26-09-11
2005,24EJ00,209,16,9,25,eneheuvel,26-09-11
2005,24EJ00,210,14,6,20,eneheuvel,26-09-11
2005,24EJ00,211,27,20,47,eneheuvel,26-09-11
2005,24EJ00,212,12,8,20,eneheuvel,26-09-11
2005,24EJ00,213,7,4,11,eneheuvel,26-09-11
2005,24EJ00,214,4,7,11,eneheuvel,26-09-11
2005,24EJ00,301,1,0,1,eneheuvel,26-09-11
2005,24EJ00,302,3,2,5,eneheuvel,26-09-11
2005,24EJ00,303,2,2,4,eneheuvel,26-09-11
2005,24EJ00,304,2,1,3,eneheuvel,26-09-11
2005,24EJ00,305,0,3,3,eneheuvel,26-09-11
2005,24EJ00,306,0,1,1,eneheuvel,26-09-11
2005,24EJ00,307,1,1,2,eneheuvel,26-09-11
2005,24EJ00,308,1,1,2,eneheuvel,26-09-11
2005,24EJ00,9999,7,13,20,eneheuvel,26-09-11
2005,24EJ00,,0,0,0,eneheuvel,26-09-11
2005,24FT00,105,1,0,1,eneheuvel,26-09-11
2005,24FT00,106,1,0,1,eneheuvel,26-09-11
2005,24FT00,202,1,0,1,eneheuvel,26-09-11
2005,24FT00,204,2,0,2,eneheuvel,26-09-11
2005,24FT00,205,2,0,2,eneheuvel,26-09-11
2005,24FT00,206,1,0,1,eneheuvel,26-09-11
2005,24FT00,209,1,0,1,eneheuvel,26-09-11
2005,24FT00,211,2,0,2,eneheuvel,26-09-11
2005,24FT00,212,5,0,5,eneheuvel,26-09-11
2005,24FT00,213,2,0,2,eneheuvel,26-09-11
2005,24FT00,214,1,0,1,eneheuvel,26-09-11
2005,24FT00,302,1,0,1,eneheuvel,26-09-11
2005,24FT00,303,1,0,1,eneheuvel,26-09-11
2005,24FT00,304,1,0,1,eneheuvel,26-09-11
2005,24FT00,306,1,0,1,eneheuvel,26-09-11
2005,24FT00,307,2,0,2,eneheuvel,26-09-11
2005,24FT00,308,1,0,1,eneheuvel,26-09-11
2005,24FT00,309,1,0,1,eneheuvel,26-09-11
2005,24FT00,311,1,0,1,eneheuvel,26-09-11
2005,24FT00,9999,1,0,1,eneheuvel,26-09-11
2005,24MR00,102,1,0,1,eneheuvel,26-09-11
2005,24MR00,109,0,1,1,eneheuvel,26-09-11
2005,24MR00,201,2,1,3,eneheuvel,26-09-11
2005,24MR00,202,1,0,1,eneheuvel,26-09-11
2005,24MR00,207,2,2,4,eneheuvel,26-09-11
2005,24MR00,208,2,5,7,eneheuvel,26-09-11
2005,24MR00,209,1,0,1,eneheuvel,26-09-11
2005,24MR00,211,1,0,1,eneheuvel,26-09-11
2005,24MR00,302,2,1,3,eneheuvel,26-09-11
2005,24MR00,303,0,2,2,eneheuvel,26-09-11
2005,24MR00,304,2,0,2,eneheuvel,26-09-11
2005,24MR00,305,1,3,4,eneheuvel,26-09-11
2005,24MR00,306,16,30,46,eneheuvel,26-09-11
2005,24MR00,307,159,216,375,eneheuvel,26-09-11
2005,24MR00,308,9,19,28,eneheuvel,26-09-11
2005,24MR00,309,0,1,1,eneheuvel,26-09-11
2005,24MR00,310,0,2,2,eneheuvel,26-09-11
2005,24MR00,311,1,5,6,eneheuvel,26-09-11
2005,24MR00,502,2,1,3,eneheuvel,26-09-11
2005,24MR00,9999,1,0,1,eneheuvel,26-09-11
2005,24RK00,108,0,1,1,eneheuvel,26-09-11
2005,24RK00,202,19,18,37,eneheuvel,26-09-11
2005,24RK00,203,12,13,25,eneheuvel,26-09-11
2005,24RK00,204,15,12,27,eneheuvel,26-09-11
2005,24RK00,205,6,7,13,eneheuvel,26-09-11
2005,24RK00,206,1,2,3,eneheuvel,26-09-11
2005,24RK00,207,9,7,16,eneheuvel,26-09-11
2005,24RK00,208,7,2,9,eneheuvel,26-09-11
2005,24RK00,210,3,2,5,eneheuvel,26-09-11
2005,24RK00,212,4,4,8,eneheuvel,26-09-11
2005,24RK00,213,4,0,4,eneheuvel,26-09-11
2005,24RK00,214,4,0,4,eneheuvel,26-09-11
2005,24RK00,301,1,1,2,eneheuvel,26-09-11
2005,24RK00,302,7,1,8,eneheuvel,26-09-11
2005,24RK00,303,6,2,8,eneheuvel,26-09-11
2005,24RK00,304,4,2,6,eneheuvel,26-09-11
2005,24RK00,305,1,3,4,eneheuvel,26-09-11
2005,24RK00,306,6,7,13,eneheuvel,26-09-11
2005,24RK00,307,4,3,7,eneheuvel,26-09-11
2005,24RK00,308,3,3,6,eneheuvel,26-09-11
2005,24RK00,9999,2,0,2,eneheuvel,26-09-11
2005,24UN00,207,1,1,2,eneheuvel,26-09-11
2005,24UN00,208,1,2,3,eneheuvel,26-09-11
2005,24UN00,302,1,3,4,eneheuvel,26-09-11
2005,24UN00,303,1,5,6,eneheuvel,26-09-11
2005,24UN00,306,33,24,57,eneheuvel,26-09-11
2005,24UN00,307,58,31,89,eneheuvel,26-09-11
2005,24UN00,308,53,71,124,eneheuvel,26-09-11
2005,24UN00,309,25,15,40,eneheuvel,26-09-11
2005,24UN00,310,2,0,2,eneheuvel,26-09-11
2005,24UN00,311,3,4,7,eneheuvel,26-09-11
2005,24UN00,312,1,0,1,eneheuvel,26-09-11
2005,24UN00,502,0,3,3,eneheuvel,26-09-11
2005,24UN00,9999,1,1,2,eneheuvel,26-09-11
2005,25CF00,108,0,1,1,eneheuvel,26-09-11
2005,25CF00,202,12,5,17,eneheuvel,26-09-11
2005,25CF00,203,12,9,21,eneheuvel,26-09-11
2005,25CF00,204,72,113,185,eneheuvel,26-09-11
2005,25CF00,205,46,55,101,eneheuvel,26-09-11
2005,25CF00,206,1,0,1,eneheuvel,26-09-11
2005,25CF00,207,7,4,11,eneheuvel,26-09-11
2005,25CF00,208,7,6,13,eneheuvel,26-09-11
2005,25CF00,209,0,3,3,eneheuvel,26-09-11
2005,25CF00,210,3,0,3,eneheuvel,26-09-11
2005,25CF00,211,0,1,1,eneheuvel,26-09-11
2005,25CF00,302,0,1,1,eneheuvel,26-09-11
2005,25CF00,307,0,1,1,eneheuvel,26-09-11
2005,25CF00,308,0,2,2,eneheuvel,26-09-11
2005,25CF00,502,0,1,1,eneheuvel,26-09-11
2005,25CF00,9999,0,2,2,eneheuvel,26-09-11
2005,25KT00,107,2,0,2,eneheuvel,26-09-11
2005,25KT00,201,1,0,1,eneheuvel,26-09-11
2005,25KT00,202,67,50,117,eneheuvel,26-09-11
2005,25KT00,203,101,50,151,eneheuvel,26-09-11
2005,25KT00,204,83,83,166,eneheuvel,26-09-11
2005,25KT00,205,13,3,16,eneheuvel,26-09-11
2005,25KT00,207,9,3,12,eneheuvel,26-09-11
2005,25KT00,208,33,18,51,eneheuvel,26-09-11
2005,25KT00,211,2,0,2,eneheuvel,26-09-11
2005,25KT00,212,0,1,1,eneheuvel,26-09-11
2005,25KT00,216,0,1,1,eneheuvel,26-09-11
2005,25KT00,302,0,1,1,eneheuvel,26-09-11
2005,25KT00,311,0,2,2,eneheuvel,26-09-11
2005,25KT00,312,0,1,1,eneheuvel,26-09-11
2005,25KT00,502,18,10,28,eneheuvel,26-09-11
2005,25KT00,9999,3,2,5,eneheuvel,26-09-11
2005,25KU00,110,1,0,1,eneheuvel,26-09-11
2005,25KU00,201,0,1,1,eneheuvel,26-09-11
2005,25KU00,202,37,29,66,eneheuvel,26-09-11
2005,25KU00,203,68,35,103,eneheuvel,26-09-11
2005,25KU00,204,84,79,163,eneheuvel,26-09-11
2005,25KU00,205,2,1,3,eneheuvel,26-09-11
2005,25KU00,206,1,0,1,eneheuvel,26-09-11
2005,25KU00,207,9,7,16,eneheuvel,26-09-11
2005,25KU00,208,37,23,60,eneheuvel,26-09-11
2005,25KU00,211,1,1,2,eneheuvel,26-09-11
2005,25KU00,309,1,0,1,eneheuvel,26-09-11
2005,25KU00,502,13,12,25,eneheuvel,26-09-11
2005,25KV00,108,0,1,1,eneheuvel,26-09-11
2005,25KV00,202,2,6,8,eneheuvel,26-09-11
2005,25KV00,203,212,172,384,eneheuvel,26-09-11
2005,25KV00,204,6,11,17,eneheuvel,26-09-11
2005,25KV00,205,3,2,5,eneheuvel,26-09-11
2005,25KV00,206,0,1,1,eneheuvel,26-09-11
2005,25KV00,208,7,11,18,eneheuvel,26-09-11
2005,25KV00,211,2,2,4,eneheuvel,26-09-11
2005,25KV00,212,0,2,2,eneheuvel,26-09-11
2005,25KV00,214,2,0,2,eneheuvel,26-09-11
2005,25KV00,302,0,2,2,eneheuvel,26-09-11
2005,25KV00,9999,3,1,4,eneheuvel,26-09-11
2005,26AB00,103,1,0,1,eneheuvel,26-09-11
2005,26AB00,201,3,0,3,eneheuvel,26-09-11
2005,26AB00,206,0,1,1,eneheuvel,26-09-11
2005,26AB00,209,1,0,1,eneheuvel,26-09-11
2005,26AB00,212,1,1,2,eneheuvel,26-09-11
2005,26AB00,301,0,2,2,eneheuvel,26-09-11
2005,26AB00,302,17,12,29,eneheuvel,26-09-11
2005,26AB00,303,215,199,414,eneheuvel,26-09-11
2005,26AB00,304,3,2,5,eneheuvel,26-09-11
2005,26AB00,305,2,2,4,eneheuvel,26-09-11
2005,26AB00,306,3,2,5,eneheuvel,26-09-11
2005,26AB00,308,2,3,5,eneheuvel,26-09-11
2005,26AB00,309,3,3,6,eneheuvel,26-09-11
2005,26AB00,310,2,3,5,eneheuvel,26-09-11
2005,26AB00,311,5,3,8,eneheuvel,26-09-11
2005,26AB00,312,0,1,1,eneheuvel,26-09-11
2005,26AB00,9999,2,1,3,eneheuvel,26-09-11
2005,26AC00,101,0,1,1,eneheuvel,26-09-11
2005,26AC00,103,1,0,1,eneheuvel,26-09-11
2005,26AC00,109,12,2,14,eneheuvel,26-09-11
2005,26AC00,201,1,1,2,eneheuvel,26-09-11
2005,26AC00,202,2,0,2,eneheuvel,26-09-11
2005,26AC00,203,1,1,2,eneheuvel,26-09-11
2005,26AC00,205,1,0,1,eneheuvel,26-09-11
2005,26AC00,206,1,0,1,eneheuvel,26-09-11
2005,26AC00,207,1,0,1,eneheuvel,26-09-11
2005,26AC00,208,0,3,3,eneheuvel,26-09-11
