LLPerWijk_ID,LLPerWijk_Jaar,LLPerWijk_Brin,LLPerWijk_WijkNr,LLPerWijk_Onderbouw,LLPerWijk_Bovenbouw,LLPerWijk_Totaal,LLPerWijk_InvoerWie,LLPerWijk_InvoerWanneer
200717AV00207,2007,17AV00,207,1,0,1,eneheuvel,26-09-11
200717AV00208,2007,17AV00,208,0,1,1,eneheuvel,26-09-11
200717AV00209,2007,17AV00,209,3,0,3,eneheuvel,26-09-11
200717AV00210,2007,17AV00,210,0,3,3,eneheuvel,26-09-11
200717AV00211,2007,17AV00,211,1,0,1,eneheuvel,26-09-11
200717AV00311,2007,17AV00,311,1,1,2,eneheuvel,26-09-11
200717AV009999,2007,17AV00,9999,0,2,2,eneheuvel,26-09-11
200717BP00201,2007,17BP00,201,0,4,4,eneheuvel,26-09-11
200717BP00208,2007,17BP00,208,1,2,3,eneheuvel,26-09-11
200717BP00211,2007,17BP00,211,52,60,112,eneheuvel,26-09-11
200717BP00212,2007,17BP00,212,3,3,6,eneheuvel,26-09-11
200717BP00213,2007,17BP00,213,75,81,156,eneheuvel,26-09-11
200717BP00214,2007,17BP00,214,3,4,7,eneheuvel,26-09-11
200717BP00309,2007,17BP00,309,1,1,2,eneheuvel,26-09-11
200717BP00312,2007,17BP00,312,1,0,1,eneheuvel,26-09-11
200717DA00102,2007,17DA00,102,0,1,1,eneheuvel,26-09-11
200717DA00202,2007,17DA00,202,1,0,1,eneheuvel,26-09-11
200717DA00209,2007,17DA00,209,13,9,22,eneheuvel,26-09-11
200717DA00210,2007,17DA00,210,55,50,105,eneheuvel,26-09-11
200717DA00302,2007,17DA00,302,2,1,3,eneheuvel,26-09-11
200717DA00303,2007,17DA00,303,0,1,1,eneheuvel,26-09-11
200717DA00307,2007,17DA00,307,1,1,2,eneheuvel,26-09-11
200717DK00201,2007,17DK00,201,0,1,1,eneheuvel,26-09-11
200717DK00206,2007,17DK00,206,0,1,1,eneheuvel,26-09-11
200717DK00207,2007,17DK00,207,1,0,1,eneheuvel,26-09-11
200717DK00208,2007,17DK00,208,0,1,1,eneheuvel,26-09-11
200717DK00301,2007,17DK00,301,4,6,10,eneheuvel,26-09-11
200717DK00302,2007,17DK00,302,1,2,3,eneheuvel,26-09-11
200717DK00303,2007,17DK00,303,1,1,2,eneheuvel,26-09-11
200717DK00304,2007,17DK00,304,23,47,70,eneheuvel,26-09-11
200717DK00305,2007,17DK00,305,1,1,2,eneheuvel,26-09-11
200717DK00306,2007,17DK00,306,0,1,1,eneheuvel,26-09-11
200717DK00308,2007,17DK00,308,3,0,3,eneheuvel,26-09-11
200717DK00309,2007,17DK00,309,2,1,3,eneheuvel,26-09-11
200717DV00106,2007,17DV00,106,0,1,1,eneheuvel,26-09-11
200717DV00108,2007,17DV00,108,0,1,1,eneheuvel,26-09-11
200717DV00202,2007,17DV00,202,0,1,1,eneheuvel,26-09-11
200717DV00203,2007,17DV00,203,0,1,1,eneheuvel,26-09-11
200717DV00204,2007,17DV00,204,0,2,2,eneheuvel,26-09-11
200717DV00207,2007,17DV00,207,1,0,1,eneheuvel,26-09-11
200717DV00209,2007,17DV00,209,1,1,2,eneheuvel,26-09-11
200717DV00211,2007,17DV00,211,2,1,3,eneheuvel,26-09-11
200717DV00212,2007,17DV00,212,0,1,1,eneheuvel,26-09-11
200717DV00214,2007,17DV00,214,0,1,1,eneheuvel,26-09-11
200717DV00216,2007,17DV00,216,1,2,3,eneheuvel,26-09-11
200717DV00301,2007,17DV00,301,15,7,22,eneheuvel,26-09-11
200717DV00302,2007,17DV00,302,1,7,8,eneheuvel,26-09-11
200717DV00303,2007,17DV00,303,30,27,57,eneheuvel,26-09-11
200717DV00304,2007,17DV00,304,39,46,85,eneheuvel,26-09-11
200717DV00305,2007,17DV00,305,9,6,15,eneheuvel,26-09-11
200717DV00306,2007,17DV00,306,13,10,23,eneheuvel,26-09-11
200717DV00307,2007,17DV00,307,10,12,22,eneheuvel,26-09-11
200717DV00308,2007,17DV00,308,12,12,24,eneheuvel,26-09-11
200717DV00309,2007,17DV00,309,13,17,30,eneheuvel,26-09-11
200717DV00310,2007,17DV00,310,2,1,3,eneheuvel,26-09-11
200717DV00311,2007,17DV00,311,5,4,9,eneheuvel,26-09-11
200717DV00312,2007,17DV00,312,0,1,1,eneheuvel,26-09-11
200717DV00502,2007,17DV00,502,1,1,2,eneheuvel,26-09-11
200717DV009999,2007,17DV00,9999,1,0,1,eneheuvel,26-09-11
200717FI00101,2007,17FI00,101,0,1,1,eneheuvel,26-09-11
200717FI00102,2007,17FI00,102,2,3,5,eneheuvel,26-09-11
200717FI00103,2007,17FI00,103,3,5,8,eneheuvel,26-09-11
200717FI00105,2007,17FI00,105,0,2,2,eneheuvel,26-09-11
200717FI00106,2007,17FI00,106,3,2,5,eneheuvel,26-09-11
200717FI00107,2007,17FI00,107,0,1,1,eneheuvel,26-09-11
200717FI00108,2007,17FI00,108,3,4,7,eneheuvel,26-09-11
200717FI00109,2007,17FI00,109,0,1,1,eneheuvel,26-09-11
200717FI00201,2007,17FI00,201,3,2,5,eneheuvel,26-09-11
200717FI00202,2007,17FI00,202,6,23,29,eneheuvel,26-09-11
200717FI00203,2007,17FI00,203,10,8,18,eneheuvel,26-09-11
200717FI00204,2007,17FI00,204,5,8,13,eneheuvel,26-09-11
200717FI00205,2007,17FI00,205,1,7,8,eneheuvel,26-09-11
200717FI00206,2007,17FI00,206,4,6,10,eneheuvel,26-09-11
200717FI00207,2007,17FI00,207,5,4,9,eneheuvel,26-09-11
200717FI00208,2007,17FI00,208,5,7,12,eneheuvel,26-09-11
200717FI00209,2007,17FI00,209,0,1,1,eneheuvel,26-09-11
200717FI00210,2007,17FI00,210,6,9,15,eneheuvel,26-09-11
200717FI00211,2007,17FI00,211,4,5,9,eneheuvel,26-09-11
200717FI00212,2007,17FI00,212,3,6,9,eneheuvel,26-09-11
200717FI00213,2007,17FI00,213,3,5,8,eneheuvel,26-09-11
200717FI00214,2007,17FI00,214,2,5,7,eneheuvel,26-09-11
200717FI00216,2007,17FI00,216,1,2,3,eneheuvel,26-09-11
200717FI00301,2007,17FI00,301,0,1,1,eneheuvel,26-09-11
200717FI00302,2007,17FI00,302,3,2,5,eneheuvel,26-09-11
200717FI00303,2007,17FI00,303,4,4,8,eneheuvel,26-09-11
200717FI00304,2007,17FI00,304,4,5,9,eneheuvel,26-09-11
200717FI00305,2007,17FI00,305,3,10,13,eneheuvel,26-09-11
200717FI00306,2007,17FI00,306,1,3,4,eneheuvel,26-09-11
200717FI00307,2007,17FI00,307,6,4,10,eneheuvel,26-09-11
200717FI00308,2007,17FI00,308,0,3,3,eneheuvel,26-09-11
200717FI00309,2007,17FI00,309,4,2,6,eneheuvel,26-09-11
200717FI00310,2007,17FI00,310,0,1,1,eneheuvel,26-09-11
200717FI00311,2007,17FI00,311,1,2,3,eneheuvel,26-09-11
200717FI00312,2007,17FI00,312,2,1,3,eneheuvel,26-09-11
200717FI00502,2007,17FI00,502,1,1,2,eneheuvel,26-09-11
200717FI009999,2007,17FI00,9999,0,2,2,eneheuvel,26-09-11
200717LP00203,2007,17LP00,203,0,1,1,eneheuvel,26-09-11
200717LP00301,2007,17LP00,301,1,0,1,eneheuvel,26-09-11
200717LP00304,2007,17LP00,304,3,0,3,eneheuvel,26-09-11
200717LP00305,2007,17LP00,305,48,39,87,eneheuvel,26-09-11
200717LP00306,2007,17LP00,306,7,3,10,eneheuvel,26-09-11
200717LP00307,2007,17LP00,307,0,1,1,eneheuvel,26-09-11
200717LP00308,2007,17LP00,308,0,1,1,eneheuvel,26-09-11
200717LP00309,2007,17LP00,309,0,1,1,eneheuvel,26-09-11
200717LP009999,2007,17LP00,9999,1,0,1,eneheuvel,26-09-11
200717MH00202,2007,17MH00,202,2,0,2,eneheuvel,26-09-11
200717MH00207,2007,17MH00,207,0,1,1,eneheuvel,26-09-11
200717MH00210,2007,17MH00,210,0,3,3,eneheuvel,26-09-11
200717MH00212,2007,17MH00,212,1,0,1,eneheuvel,26-09-11
200717MH00216,2007,17MH00,216,0,1,1,eneheuvel,26-09-11
200717MH00302,2007,17MH00,302,1,3,4,eneheuvel,26-09-11
200717MH00303,2007,17MH00,303,0,2,2,eneheuvel,26-09-11
200717MH00304,2007,17MH00,304,0,2,2,eneheuvel,26-09-11
200717MH00305,2007,17MH00,305,64,56,120,eneheuvel,26-09-11
200717MH00306,2007,17MH00,306,4,1,5,eneheuvel,26-09-11
200717MH00311,2007,17MH00,311,0,1,1,eneheuvel,26-09-11
200721KO00106,2007,21KO00,106,0,1,1,eneheuvel,26-09-11
200721KO00202,2007,21KO00,202,0,1,1,eneheuvel,26-09-11
200721KO00205,2007,21KO00,205,1,1,2,eneheuvel,26-09-11
200721KO00209,2007,21KO00,209,1,5,6,eneheuvel,26-09-11
200721KO00210,2007,21KO00,210,83,112,195,eneheuvel,26-09-11
200721KO00211,2007,21KO00,211,2,0,2,eneheuvel,26-09-11
200721KO00212,2007,21KO00,212,1,2,3,eneheuvel,26-09-11
200721KO00213,2007,21KO00,213,0,1,1,eneheuvel,26-09-11
200721KO00216,2007,21KO00,216,0,1,1,eneheuvel,26-09-11
200721KO00309,2007,21KO00,309,0,2,2,eneheuvel,26-09-11
200721KO009999,2007,21KO00,9999,0,1,1,eneheuvel,26-09-11
200721NC00103,2007,21NC00,103,0,1,1,eneheuvel,26-09-11
200721NC00110,2007,21NC00,110,2,0,2,eneheuvel,26-09-11
200721NC00208,2007,21NC00,208,0,1,1,eneheuvel,26-09-11
200721NC00210,2007,21NC00,210,1,0,1,eneheuvel,26-09-11
200721NC00211,2007,21NC00,211,5,0,5,eneheuvel,26-09-11
200721NC00212,2007,21NC00,212,5,3,8,eneheuvel,26-09-11
200721NC00213,2007,21NC00,213,48,50,98,eneheuvel,26-09-11
200721NC00214,2007,21NC00,214,4,3,7,eneheuvel,26-09-11
200721NC00303,2007,21NC00,303,1,0,1,eneheuvel,26-09-11
200721NC00305,2007,21NC00,305,1,0,1,eneheuvel,26-09-11
200721ND00201,2007,21ND00,201,0,1,1,eneheuvel,26-09-11
200721ND00209,2007,21ND00,209,1,0,1,eneheuvel,26-09-11
200721ND00210,2007,21ND00,210,1,1,2,eneheuvel,26-09-11
200721ND00211,2007,21ND00,211,10,9,19,eneheuvel,26-09-11
200721ND00212,2007,21ND00,212,3,5,8,eneheuvel,26-09-11
200721ND00213,2007,21ND00,213,84,105,189,eneheuvel,26-09-11
200721ND00214,2007,21ND00,214,0,5,5,eneheuvel,26-09-11
200721ND00302,2007,21ND00,302,0,1,1,eneheuvel,26-09-11
200721ND00304,2007,21ND00,304,0,1,1,eneheuvel,26-09-11
200721ND00312,2007,21ND00,312,2,1,3,eneheuvel,26-09-11
200721ND009999,2007,21ND00,9999,0,1,1,eneheuvel,26-09-11
200722KP00206,2007,22KP00,206,1,0,1,eneheuvel,26-09-11
200722KP00207,2007,22KP00,207,0,2,2,eneheuvel,26-09-11
200722KP00211,2007,22KP00,211,0,1,1,eneheuvel,26-09-11
200722KP00301,2007,22KP00,301,2,2,4,eneheuvel,26-09-11
200722KP00302,2007,22KP00,302,5,3,8,eneheuvel,26-09-11
200722KP00303,2007,22KP00,303,3,3,6,eneheuvel,26-09-11
200722KP00304,2007,22KP00,304,2,5,7,eneheuvel,26-09-11
200722KP00306,2007,22KP00,306,2,1,3,eneheuvel,26-09-11
200722KP00308,2007,22KP00,308,3,7,10,eneheuvel,26-09-11
200722KP00309,2007,22KP00,309,135,151,286,eneheuvel,26-09-11
200722KP00310,2007,22KP00,310,4,2,6,eneheuvel,26-09-11
200722KP00311,2007,22KP00,311,14,19,33,eneheuvel,26-09-11
200722KP00312,2007,22KP00,312,0,3,3,eneheuvel,26-09-11
200722KQ00205,2007,22KQ00,205,1,1,2,eneheuvel,26-09-11
200722KQ00206,2007,22KQ00,206,1,0,1,eneheuvel,26-09-11
200722KQ00208,2007,22KQ00,208,1,1,2,eneheuvel,26-09-11
200722KQ00209,2007,22KQ00,209,0,2,2,eneheuvel,26-09-11
200722KQ00210,2007,22KQ00,210,73,115,188,eneheuvel,26-09-11
200722KQ00211,2007,22KQ00,211,0,1,1,eneheuvel,26-09-11
200722KQ00212,2007,22KQ00,212,0,1,1,eneheuvel,26-09-11
200722KQ00214,2007,22KQ00,214,2,2,4,eneheuvel,26-09-11
200722KQ00215,2007,22KQ00,215,0,1,1,eneheuvel,26-09-11
200722KQ00216,2007,22KQ00,216,3,2,5,eneheuvel,26-09-11
200722KQ00307,2007,22KQ00,307,1,0,1,eneheuvel,26-09-11
200723EP00202,2007,23EP00,202,0,2,2,eneheuvel,26-09-11
200723EP00204,2007,23EP00,204,0,1,1,eneheuvel,26-09-11
200723EP00212,2007,23EP00,212,34,52,86,eneheuvel,26-09-11
200723EP00213,2007,23EP00,213,8,8,16,eneheuvel,26-09-11
200723EP00214,2007,23EP00,214,1,2,3,eneheuvel,26-09-11
200723EP009999,2007,23EP00,9999,1,1,2,eneheuvel,26-09-11
200723ER00201,2007,23ER00,201,1,0,1,eneheuvel,26-09-11
200723ER00210,2007,23ER00,210,0,2,2,eneheuvel,26-09-11
200723ER00211,2007,23ER00,211,0,1,1,eneheuvel,26-09-11
200723ER00212,2007,23ER00,212,83,99,182,eneheuvel,26-09-11
200723ER00213,2007,23ER00,213,1,2,3,eneheuvel,26-09-11
200723ER00214,2007,23ER00,214,2,5,7,eneheuvel,26-09-11
200723ER00303,2007,23ER00,303,0,1,1,eneheuvel,26-09-11
200723ER009999,2007,23ER00,9999,0,1,1,eneheuvel,26-09-11
200723ET00201,2007,23ET00,201,1,0,1,eneheuvel,26-09-11
200723ET00202,2007,23ET00,202,0,1,1,eneheuvel,26-09-11
200723ET00203,2007,23ET00,203,1,0,1,eneheuvel,26-09-11
200723ET00208,2007,23ET00,208,1,1,2,eneheuvel,26-09-11
200723ET00210,2007,23ET00,210,0,1,1,eneheuvel,26-09-11
200723ET00211,2007,23ET00,211,1,2,3,eneheuvel,26-09-11
200723ET00212,2007,23ET00,212,1,0,1,eneheuvel,26-09-11
200723ET00214,2007,23ET00,214,0,1,1,eneheuvel,26-09-11
200723ET00301,2007,23ET00,301,0,1,1,eneheuvel,26-09-11
200723ET00302,2007,23ET00,302,1,2,3,eneheuvel,26-09-11
200723ET00304,2007,23ET00,304,1,1,2,eneheuvel,26-09-11
200723ET00305,2007,23ET00,305,0,1,1,eneheuvel,26-09-11
200723ET00306,2007,23ET00,306,3,7,10,eneheuvel,26-09-11
200723ET00307,2007,23ET00,307,8,7,15,eneheuvel,26-09-11
200723ET00308,2007,23ET00,308,64,104,168,eneheuvel,26-09-11
200723ET00309,2007,23ET00,309,8,4,12,eneheuvel,26-09-11
200723ET00310,2007,23ET00,310,0,1,1,eneheuvel,26-09-11
200723ET00311,2007,23ET00,311,2,2,4,eneheuvel,26-09-11
200723ET00312,2007,23ET00,312,3,2,5,eneheuvel,26-09-11
200723EU00102,2007,23EU00,102,0,1,1,eneheuvel,26-09-11
200723EU00105,2007,23EU00,105,0,1,1,eneheuvel,26-09-11
200723EU00207,2007,23EU00,207,2,0,2,eneheuvel,26-09-11
200723EU00208,2007,23EU00,208,0,2,2,eneheuvel,26-09-11
200723EU00301,2007,23EU00,301,1,1,2,eneheuvel,26-09-11
200723EU00305,2007,23EU00,305,5,7,12,eneheuvel,26-09-11
200723EU00306,2007,23EU00,306,109,115,224,eneheuvel,26-09-11
200723EU00307,2007,23EU00,307,6,5,11,eneheuvel,26-09-11
200723EU00309,2007,23EU00,309,2,1,3,eneheuvel,26-09-11
200723EU00310,2007,23EU00,310,1,0,1,eneheuvel,26-09-11
200723EU00311,2007,23EU00,311,0,1,1,eneheuvel,26-09-11
200723EU00313,2007,23EU00,313,0,1,1,eneheuvel,26-09-11
200723EU009999,2007,23EU00,9999,1,0,1,eneheuvel,26-09-11
200723EV00102,2007,23EV00,102,0,1,1,eneheuvel,26-09-11
200723EV00201,2007,23EV00,201,1,0,1,eneheuvel,26-09-11
200723EV00203,2007,23EV00,203,1,1,2,eneheuvel,26-09-11
200723EV00206,2007,23EV00,206,1,0,1,eneheuvel,26-09-11
200723EV00207,2007,23EV00,207,1,1,2,eneheuvel,26-09-11
200723EV00208,2007,23EV00,208,1,1,2,eneheuvel,26-09-11
200723EV00209,2007,23EV00,209,1,2,3,eneheuvel,26-09-11
200723EV00210,2007,23EV00,210,12,7,19,eneheuvel,26-09-11
200723EV00211,2007,23EV00,211,15,10,25,eneheuvel,26-09-11
200723EV00212,2007,23EV00,212,117,127,244,eneheuvel,26-09-11
200723EV00213,2007,23EV00,213,29,31,60,eneheuvel,26-09-11
200723EV00214,2007,23EV00,214,4,4,8,eneheuvel,26-09-11
200723EV00216,2007,23EV00,216,1,4,5,eneheuvel,26-09-11
200723EV00302,2007,23EV00,302,2,0,2,eneheuvel,26-09-11
200723EV00304,2007,23EV00,304,0,1,1,eneheuvel,26-09-11
200723EV00307,2007,23EV00,307,2,0,2,eneheuvel,26-09-11
200723EV009999,2007,23EV00,9999,2,0,2,eneheuvel,26-09-11
200723EY00103,2007,23EY00,103,1,0,1,eneheuvel,26-09-11
200723EY00201,2007,23EY00,201,4,1,5,eneheuvel,26-09-11
200723EY00204,2007,23EY00,204,0,1,1,eneheuvel,26-09-11
200723EY00206,2007,23EY00,206,1,2,3,eneheuvel,26-09-11
200723EY00208,2007,23EY00,208,2,1,3,eneheuvel,26-09-11
200723EY00209,2007,23EY00,209,2,1,3,eneheuvel,26-09-11
200723EY00210,2007,23EY00,210,8,7,15,eneheuvel,26-09-11
200723EY00211,2007,23EY00,211,11,6,17,eneheuvel,26-09-11
200723EY00212,2007,23EY00,212,125,135,260,eneheuvel,26-09-11
200723EY00213,2007,23EY00,213,31,21,52,eneheuvel,26-09-11
200723EY00214,2007,23EY00,214,4,4,8,eneheuvel,26-09-11
200723EY00215,2007,23EY00,215,2,0,2,eneheuvel,26-09-11
200723EY00304,2007,23EY00,304,1,0,1,eneheuvel,26-09-11
200723EY00305,2007,23EY00,305,1,0,1,eneheuvel,26-09-11
200723EY00312,2007,23EY00,312,0,1,1,eneheuvel,26-09-11
200723EY00502,2007,23EY00,502,0,1,1,eneheuvel,26-09-11
200723EY009999,2007,23EY00,9999,2,3,5,eneheuvel,26-09-11
200723ZU00202,2007,23ZU00,202,81,90,171,eneheuvel,26-09-11
200723ZU00203,2007,23ZU00,203,5,6,11,eneheuvel,26-09-11
200723ZU00204,2007,23ZU00,204,45,57,102,eneheuvel,26-09-11
200723ZU00205,2007,23ZU00,205,100,97,197,eneheuvel,26-09-11
200723ZU00206,2007,23ZU00,206,2,2,4,eneheuvel,26-09-11
200723ZU00207,2007,23ZU00,207,22,12,34,eneheuvel,26-09-11
200723ZU00208,2007,23ZU00,208,17,20,37,eneheuvel,26-09-11
200723ZU00210,2007,23ZU00,210,1,0,1,eneheuvel,26-09-11
200723ZU00211,2007,23ZU00,211,1,6,7,eneheuvel,26-09-11
200723ZU00212,2007,23ZU00,212,0,2,2,eneheuvel,26-09-11
200723ZU00213,2007,23ZU00,213,1,0,1,eneheuvel,26-09-11
200723ZU00214,2007,23ZU00,214,1,2,3,eneheuvel,26-09-11
200723ZU00215,2007,23ZU00,215,1,2,3,eneheuvel,26-09-11
200723ZU00216,2007,23ZU00,216,1,0,1,eneheuvel,26-09-11
200723ZU00302,2007,23ZU00,302,1,3,4,eneheuvel,26-09-11
200723ZU00303,2007,23ZU00,303,1,4,5,eneheuvel,26-09-11
200723ZU00306,2007,23ZU00,306,2,0,2,eneheuvel,26-09-11
200723ZU00308,2007,23ZU00,308,0,1,1,eneheuvel,26-09-11
200723ZU00309,2007,23ZU00,309,1,0,1,eneheuvel,26-09-11
200723ZU00311,2007,23ZU00,311,0,1,1,eneheuvel,26-09-11
200723ZU00502,2007,23ZU00,502,1,3,4,eneheuvel,26-09-11
200723ZU009999,2007,23ZU00,9999,0,2,2,eneheuvel,26-09-11
200723ZV00107,2007,23ZV00,107,2,1,3,eneheuvel,26-09-11
200723ZV00201,2007,23ZV00,201,2,2,4,eneheuvel,26-09-11
200723ZV00202,2007,23ZV00,202,38,45,83,eneheuvel,26-09-11
200723ZV00203,2007,23ZV00,203,5,7,12,eneheuvel,26-09-11
200723ZV00204,2007,23ZV00,204,23,44,67,eneheuvel,26-09-11
200723ZV00205,2007,23ZV00,205,37,75,112,eneheuvel,26-09-11
200723ZV00207,2007,23ZV00,207,12,10,22,eneheuvel,26-09-11
200723ZV00208,2007,23ZV00,208,8,7,15,eneheuvel,26-09-11
200723ZV00209,2007,23ZV00,209,1,0,1,eneheuvel,26-09-11
200723ZV00210,2007,23ZV00,210,1,0,1,eneheuvel,26-09-11
200723ZV00211,2007,23ZV00,211,1,1,2,eneheuvel,26-09-11
200723ZV00216,2007,23ZV00,216,1,0,1,eneheuvel,26-09-11
200723ZV00308,2007,23ZV00,308,2,0,2,eneheuvel,26-09-11
200723ZV00312,2007,23ZV00,312,2,1,3,eneheuvel,26-09-11
200723ZW00202,2007,23ZW00,202,0,2,2,eneheuvel,26-09-11
200723ZW00207,2007,23ZW00,207,1,2,3,eneheuvel,26-09-11
200723ZW00208,2007,23ZW00,208,0,4,4,eneheuvel,26-09-11
200723ZW00210,2007,23ZW00,210,1,0,1,eneheuvel,26-09-11
200723ZW00211,2007,23ZW00,211,0,1,1,eneheuvel,26-09-11
200723ZW00301,2007,23ZW00,301,3,0,3,eneheuvel,26-09-11
200723ZW00302,2007,23ZW00,302,4,0,4,eneheuvel,26-09-11
200723ZW00303,2007,23ZW00,303,3,6,9,eneheuvel,26-09-11
200723ZW00304,2007,23ZW00,304,3,2,5,eneheuvel,26-09-11
200723ZW00305,2007,23ZW00,305,3,1,4,eneheuvel,26-09-11
200723ZW00306,2007,23ZW00,306,30,36,66,eneheuvel,26-09-11
200723ZW00307,2007,23ZW00,307,88,70,158,eneheuvel,26-09-11
200723ZW00308,2007,23ZW00,308,101,90,191,eneheuvel,26-09-11
200723ZW00309,2007,23ZW00,309,8,3,11,eneheuvel,26-09-11
200723ZW00310,2007,23ZW00,310,1,1,2,eneheuvel,26-09-11
200723ZW00311,2007,23ZW00,311,1,1,2,eneheuvel,26-09-11
200723ZW00312,2007,23ZW00,312,3,5,8,eneheuvel,26-09-11
200723ZW00313,2007,23ZW00,313,0,1,1,eneheuvel,26-09-11
200723ZW00502,2007,23ZW00,502,3,2,5,eneheuvel,26-09-11
200723ZW009999,2007,23ZW00,9999,1,2,3,eneheuvel,26-09-11
200723ZX00102,2007,23ZX00,102,0,1,1,eneheuvel,26-09-11
200723ZX00105,2007,23ZX00,105,0,1,1,eneheuvel,26-09-11
200723ZX00110,2007,23ZX00,110,0,2,2,eneheuvel,26-09-11
200723ZX00201,2007,23ZX00,201,8,7,15,eneheuvel,26-09-11
200723ZX00202,2007,23ZX00,202,122,128,250,eneheuvel,26-09-11
200723ZX00203,2007,23ZX00,203,2,0,2,eneheuvel,26-09-11
200723ZX00204,2007,23ZX00,204,4,6,10,eneheuvel,26-09-11
200723ZX00205,2007,23ZX00,205,4,5,9,eneheuvel,26-09-11
200723ZX00206,2007,23ZX00,206,0,1,1,eneheuvel,26-09-11
200723ZX00207,2007,23ZX00,207,2,2,4,eneheuvel,26-09-11
200723ZX00208,2007,23ZX00,208,5,6,11,eneheuvel,26-09-11
200723ZX00209,2007,23ZX00,209,2,0,2,eneheuvel,26-09-11
200723ZX00211,2007,23ZX00,211,2,4,6,eneheuvel,26-09-11
200723ZX00304,2007,23ZX00,304,0,2,2,eneheuvel,26-09-11
200723ZX00305,2007,23ZX00,305,1,0,1,eneheuvel,26-09-11
200723ZX00306,2007,23ZX00,306,0,1,1,eneheuvel,26-09-11
200723ZY00105,2007,23ZY00,105,1,0,1,eneheuvel,26-09-11
200723ZY00109,2007,23ZY00,109,0,2,2,eneheuvel,26-09-11
200723ZY00206,2007,23ZY00,206,1,2,3,eneheuvel,26-09-11
200723ZY00210,2007,23ZY00,210,2,0,2,eneheuvel,26-09-11
200723ZY00211,2007,23ZY00,211,3,3,6,eneheuvel,26-09-11
200723ZY00212,2007,23ZY00,212,170,206,376,eneheuvel,26-09-11
200723ZY00213,2007,23ZY00,213,0,1,1,eneheuvel,26-09-11
200723ZY00214,2007,23ZY00,214,1,0,1,eneheuvel,26-09-11
200723ZY00302,2007,23ZY00,302,0,1,1,eneheuvel,26-09-11
200723ZY00306,2007,23ZY00,306,1,0,1,eneheuvel,26-09-11
200723ZY009999,2007,23ZY00,9999,0,1,1,eneheuvel,26-09-11
200724EJ00101,2007,24EJ00,101,2,0,2,eneheuvel,26-09-11
200724EJ00102,2007,24EJ00,102,3,7,10,eneheuvel,26-09-11
200724EJ00106,2007,24EJ00,106,1,3,4,eneheuvel,26-09-11
200724EJ00107,2007,24EJ00,107,3,0,3,eneheuvel,26-09-11
200724EJ00108,2007,24EJ00,108,3,1,4,eneheuvel,26-09-11
200724EJ00201,2007,24EJ00,201,2,0,2,eneheuvel,26-09-11
200724EJ00202,2007,24EJ00,202,5,5,10,eneheuvel,26-09-11
200724EJ00203,2007,24EJ00,203,0,3,3,eneheuvel,26-09-11
200724EJ00204,2007,24EJ00,204,5,5,10,eneheuvel,26-09-11
200724EJ00205,2007,24EJ00,205,0,1,1,eneheuvel,26-09-11
200724EJ00206,2007,24EJ00,206,2,4,6,eneheuvel,26-09-11
200724EJ00207,2007,24EJ00,207,1,4,5,eneheuvel,26-09-11
200724EJ00208,2007,24EJ00,208,6,9,15,eneheuvel,26-09-11
200724EJ00209,2007,24EJ00,209,18,10,28,eneheuvel,26-09-11
200724EJ00210,2007,24EJ00,210,24,13,37,eneheuvel,26-09-11
200724EJ00211,2007,24EJ00,211,30,23,53,eneheuvel,26-09-11
200724EJ00212,2007,24EJ00,212,8,7,15,eneheuvel,26-09-11
200724EJ00213,2007,24EJ00,213,5,7,12,eneheuvel,26-09-11
200724EJ00214,2007,24EJ00,214,3,7,10,eneheuvel,26-09-11
200724EJ00303,2007,24EJ00,303,1,1,2,eneheuvel,26-09-11
200724EJ00308,2007,24EJ00,308,0,2,2,eneheuvel,26-09-11
200724EJ00309,2007,24EJ00,309,1,1,2,eneheuvel,26-09-11
200724EJ009999,2007,24EJ00,9999,3,1,4,eneheuvel,26-09-11
200724FT00102,2007,24FT00,102,1,1,2,eneheuvel,26-09-11
200724FT00103,2007,24FT00,103,0,1,1,eneheuvel,26-09-11
200724FT00105,2007,24FT00,105,0,5,5,eneheuvel,26-09-11
200724FT00106,2007,24FT00,106,0,2,2,eneheuvel,26-09-11
200724FT00202,2007,24FT00,202,1,1,2,eneheuvel,26-09-11
200724FT00203,2007,24FT00,203,0,2,2,eneheuvel,26-09-11
200724FT00204,2007,24FT00,204,1,4,5,eneheuvel,26-09-11
200724FT00205,2007,24FT00,205,1,3,4,eneheuvel,26-09-11
200724FT00206,2007,24FT00,206,0,7,7,eneheuvel,26-09-11
200724FT00207,2007,24FT00,207,0,2,2,eneheuvel,26-09-11
200724FT00208,2007,24FT00,208,2,11,13,eneheuvel,26-09-11
200724FT00209,2007,24FT00,209,0,1,1,eneheuvel,26-09-11
200724FT00210,2007,24FT00,210,0,3,3,eneheuvel,26-09-11
200724FT00211,2007,24FT00,211,4,9,13,eneheuvel,26-09-11
200724FT00212,2007,24FT00,212,4,16,20,eneheuvel,26-09-11
200724FT00213,2007,24FT00,213,3,6,9,eneheuvel,26-09-11
200724FT00214,2007,24FT00,214,4,16,20,eneheuvel,26-09-11
200724FT00302,2007,24FT00,302,0,12,12,eneheuvel,26-09-11
200724FT00303,2007,24FT00,303,0,11,11,eneheuvel,26-09-11
200724FT00304,2007,24FT00,304,0,6,6,eneheuvel,26-09-11
