Postc_Postcode,Postc_PostcodeCompact,Postc_WijkNr,Postc_X_COORD,Postc_Y_COORD
1353 KK,1353KK,108,142512.1,483479.16
1353 KL,1353KL,108,142561.23,483510.77
1353 KN,1353KN,108,142483.17,483547.48
1353 KP,1353KP,108,142523.05,483558.67
1353 KR,1353KR,108,142638.12,483521.9
1353 KS,1353KS,108,142656.77,483490.19
1353 KT,1353KT,108,142611.77,483495.18
1353 KV,1353KV,108,142595.92,483463.28
1353 KX,1353KX,108,142517.55,483429.37
1353 LA,1353LA,108,142709.24,483688.19
1353 LB,1353LB,108,142667.33,483680.43
1353 LC,1353LC,108,142655.59,483650.43
1353 LE,1353LE,108,142691.07,483625.01
1353 LG,1353LG,108,142665.03,483595.83
1353 LH,1353LH,108,142599.17,483621.08
1353 LJ,1353LJ,108,142514.05,483663.77
1353 LK,1353LK,108,142564.67,483693.52
1353 LL,1353LL,108,142600.69,483706.31
1353 LN,1353LN,108,142681.22,483728.81
1353 LP,1353LP,108,142717.49,483771.23
1353 LR,1353LR,108,142627.24,483820.2
1353 LS,1353LS,108,142590.69,483807.61
1353 LT,1353LT,108,142576.11,483833.82
1353 LV,1353LV,108,142562.48,483858.51
1353 LW,1353LW,108,142492.42,483805.61
1353 LX,1353LX,108,142531.18,483739.41
1353 NA,1353NA,108,142888.17,483634.18
1353 NB,1353NB,108,142880.57,483607.18
1353 NC,1353NC,108,142894.78,483565.57
1353 NE,1353NE,108,142892.88,483537.05
1353 NG,1353NG,108,142885.1,483510.25
1353 NH,1353NH,108,142796.08,483535.07
1353 NJ,1353NJ,108,142739.2,483601.09
1353 NK,1353NK,108,142770.32,483587.43
1353 NL,1353NL,108,142804.7,483567.97
1353 NN,1353NN,108,142845.64,483587.76
1353 NP,1353NP,108,142805.36,483639.72
1353 NR,1353NR,108,142836.52,483664
1353 NS,1353NS,108,142793.74,483670.69
1353 NT,1353NT,108,142761.66,483679.2
1353 NV,1353NV,108,142807.98,483746.3
1353 NW,1353NW,108,142799.2,483784.44
1353 NX,1353NX,108,142891.41,483745.92
1353 NZ,1353NZ,108,142873.21,483709.92
1353 PA,1353PA,108,142316.82,483300.38
1353 PB,1353PB,108,142262.02,483321.55
1353 PC,1353PC,108,142144.03,483324.72
1353 PD,1353PD,108,142143.53,483406.61
1353 PG,1353PG,108,142221.93,483521.59
1353 PH,1353PH,108,142230.22,483474.93
1353 PJ,1353PJ,108,142278.57,483404.22
1353 PK,1353PK,108,142270.87,483476.1
1353 PL,1353PL,101,143545.32,482737.84
1353 PM,1353PM,101,143529.57,482729.88
1353 PN,1353PN,101,143587.58,482669.09
1353 XA,1353XA,103,143000.57,483542.09
1353 XB,1353XB,103,143117.01,483530.57
1354 AA,1354AA,101,143621.37,483082.59
1354 AB,1354AB,101,143588,483050.74
1354 AC,1354AC,101,143718.61,483073.2
1354 AD,1354AD,101,143565.95,483149.81
1354 AE,1354AE,101,143587.64,483145.22
1354 AG,1354AG,101,143613.55,483149.75
1354 AH,1354AH,101,143636.95,483162.72
1354 AJ,1354AJ,101,143658.91,483175.64
1354 AK,1354AK,101,143676,483192.85
1354 AL,1354AL,101,143586.3,483098.77
1354 AM,1354AM,101,143646.07,483108.95
1354 AN,1354AN,101,143654.22,483113.49
1354 AP,1354AP,101,143489.58,483176.75
1354 AT,1354AT,101,143559.16,483159.23
1354 AV,1354AV,101,143564.27,483174.75
1354 AW,1354AW,101,143560.32,483197.11
1354 AX,1354AX,101,143533.93,483204.74
1354 AZ,1354AZ,101,143515.63,483209.87
1354 BA,1354BA,101,143504.55,483207.77
1354 BD,1354BD,101,143501.36,483221.63
1354 BE,1354BE,101,143441.45,483256.79
1354 BK,1354BK,101,143574.34,483192.19
1354 CA,1354CA,102,143515.92,483450.63
1354 CB,1354CB,102,143577.57,483449.46
1354 CC,1354CC,102,143581.15,483385.07
1354 CD,1354CD,102,143580.97,483415.53
1354 CE,1354CE,102,143522.25,483400.32
1354 CG,1354CG,102,143527.47,483354.33
1354 CH,1354CH,102,143551.2,483350.13
1354 CJ,1354CJ,102,143554.87,483289.27
1354 CK,1354CK,102,143601.38,483307.38
1354 CL,1354CL,102,143596.07,483369.54
1354 CN,1354CN,102,143644.32,483577.86
1354 CP,1354CP,102,143560.3,483529.62
1354 CR,1354CR,102,143589.91,483535.21
1354 CS,1354CS,102,143611.15,483489.52
1354 CT,1354CT,102,143634.82,483525.56
1354 CV,1354CV,102,143670.19,483501.08
1354 CW,1354CW,102,143707.64,483522.06
1354 CX,1354CX,102,143708.02,483573.79
1354 CZ,1354CZ,102,143790.82,483537.24
1354 EA,1354EA,102,143745.3,483525.81
1354 EB,1354EB,102,143747.64,483452.45
1354 EC,1354EC,103,143487.21,483532.62
1354 ED,1354ED,103,143480.05,483477.17
1354 EE,1354EE,103,143465.11,483426.9
1354 EG,1354EG,103,143483.64,483375.49
1354 EH,1354EH,103,143464.51,483355.27
1354 EJ,1354EJ,103,143433.81,483385.8
1354 EK,1354EK,103,143445.66,483455.62
1354 EL,1354EL,103,143402.23,483441.65
1354 EM,1354EM,103,143355.2,483425.93
1354 EN,1354EN,103,143368.09,483478.77
1354 EP,1354EP,103,143324.83,483452.68
1354 ER,1354ER,103,143286.1,483463.31
1354 ES,1354ES,103,143241.95,483449.9
1354 ET,1354ET,103,143211.1,483462.77
1354 EV,1354EV,103,143234.2,483554.44
1354 EW,1354EW,103,143262.06,483547.14
1354 EX,1354EX,103,143265.57,483510.44
1354 EZ,1354EZ,103,143309.19,483555.02
1354 GA,1354GA,103,143337.3,483547.8
1354 GB,1354GB,103,143331.61,483510.53
1354 GC,1354GC,103,143391.03,483559.29
1354 GD,1354GD,103,143418.94,483552.1
1354 GE,1354GE,103,143422.35,483513.45
1354 GG,1354GG,103,143461.74,483531.89
1354 GJ,1354GJ,103,143489.69,483629.41
1354 GK,1354GK,103,143451.14,483659.58
1354 GL,1354GL,103,143489.6,483674.84
1354 GM,1354GM,103,143491.75,483730.3
1354 GN,1354GN,103,143443.06,483763.82
1354 GP,1354GP,103,143417.43,483684.03
1354 GR,1354GR,103,143422.49,483620.83
1354 GS,1354GS,103,143322.57,483713.15
1354 GT,1354GT,103,143413.93,483766.6
1354 HJ,1354HJ,101,143492.91,483305.76
1354 HK,1354HK,101,143467.74,483264.47
1354 HL,1354HL,101,143518.12,483262.32
1354 HM,1354HM,101,143509.09,483248.36
1354 HP,1354HP,101,143574.99,483229.41
1354 HR,1354HR,101,143624.65,483216.85
1354 HS,1354HS,101,143658.29,483206.74
1354 HX,1354HX,102,143688.78,483230.11
1354 JA,1354JA,102,143858.38,483160.88
1354 JB,1354JB,102,143839.99,483127.05
1354 JC,1354JC,102,143803.1,483105.82
1354 JD,1354JD,102,143759.35,483109.03
1354 JE,1354JE,102,143737.95,483161.41
1354 JG,1354JG,102,143746.05,483190.45
1354 JH,1354JH,102,143788.24,483213.77
1354 JJ,1354JJ,102,143823.61,483208.27
1354 JK,1354JK,102,143843.92,483232.56
1354 JL,1354JL,102,143873.35,483254.64
1354 JM,1354JM,102,143787.94,483257.13
1354 JN,1354JN,102,143752.7,483264.02
1354 JP,1354JP,102,143866.68,483320.12
1354 JR,1354JR,102,143897.28,483337.47
1354 JS,1354JS,102,143825.39,483387.07
1354 JT,1354JT,102,143882.82,483369.93
1354 KA,1354KA,103,143320.52,483289.31
1354 KB,1354KB,103,143358.41,483291.44
1354 KC,1354KC,103,143386.85,483293.16
1354 KD,1354KD,103,143403.16,483328.68
1354 KE,1354KE,103,143402.23,483349.82
1354 KG,1354KG,103,143388.23,483373.04
1354 KH,1354KH,103,143365.01,483384.07
1354 KJ,1354KJ,103,143332.82,483390.55
1354 KK,1354KK,103,143306.43,483399.53
1354 KL,1354KL,103,143268.73,483411.68
1354 KM,1354KM,103,143251.74,483412.44
1354 KN,1354KN,103,143227.74,483402.69
1354 KP,1354KP,103,143218.84,483375.87
1354 KR,1354KR,103,143250.3,483380.56
1354 KS,1354KS,103,143291.31,483348.8
1354 KT,1354KT,103,143331.18,483370.31
1354 KV,1354KV,103,143360.23,483344.27
1354 KW,1354KW,103,143338.83,483296.69
1354 LA,1354LA,101,143530.89,483085.81
1354 LB,1354LB,101,143504.99,483086.25
1354 LC,1354LC,101,143481.76,483041.67
1354 LE,1354LE,101,143536.05,483085.81
1354 LG,1354LG,101,143505.64,483088.48
1354 LH,1354LH,101,143547.15,483054.61
1354 LJ,1354LJ,101,143481.76,483041.67
1354 LK,1354LK,101,143529.08,483018.62
1354 LM,1354LM,101,143479.58,483026.55
1355 AA,1355AA,102,143936.09,483460.03
1355 AB,1355AB,102,143883.78,483505.23
1355 AC,1355AC,102,143936.01,483497.87
1355 AD,1355AD,102,143988.09,483537.47
1355 AE,1355AE,102,144054.86,483600.44
1355 AG,1355AG,102,143978.02,483568.46
1355 AH,1355AH,102,143953.65,483604.83
1355 AJ,1355AJ,102,143976.04,483657.2
1355 AK,1355AK,102,143920.59,483658.23
1355 AL,1355AL,102,143919.49,483611.98
1355 AM,1355AM,102,143882.16,483600.43
1355 AN,1355AN,102,143853.33,483558.47
1355 AP,1355AP,102,143877.84,483659.82
1355 AR,1355AR,102,143841.45,483687.82
1355 AS,1355AS,102,143808.68,483618.23
1355 AT,1355AT,102,143787.03,483687.89
1355 AV,1355AV,102,143733.6,483660.42
1355 AW,1355AW,102,144082.81,483478.17
1355 BA,1355BA,106,144119.96,483694.79
1355 BB,1355BB,106,144248.47,483911.01
1355 CA,1355CA,106,144174.35,483961.45
1355 CB,1355CB,106,144212.87,483955.38
1355 EA,1355EA,106,143982.14,483802.95
1355 EB,1355EB,106,143946.34,483859.99
1355 EC,1355EC,106,143959.16,483921.77
1355 ED,1355ED,106,143900,483912.02
1355 EE,1355EE,106,143807.91,483849.08
1355 EG,1355EG,106,143778.19,483919.31
1355 EH,1355EH,106,143858.7,483854.54
1355 EJ,1355EJ,106,143875.71,483931.03
1355 EK,1355EK,106,143857.49,483951.3
1355 EL,1355EL,106,143851.52,484024.62
1355 EM,1355EM,106,143833.13,484036.63
1355 EN,1355EN,106,143761.23,484017.21
1355 EP,1355EP,106,143805.5,484063.68
1355 GA,1355GA,106,144119.32,483926.24
1355 GB,1355GB,106,144070.2,483861.44
1355 GC,1355GC,106,144061.71,483907.03
1355 GD,1355GD,106,144094.42,484005.79
1355 GE,1355GE,106,144049.37,484016.28
1355 GG,1355GG,106,144006.54,483944.91
1355 GH,1355GH,106,144003.88,484003.06
1355 GJ,1355GJ,106,144086.82,484069.06
1355 GK,1355GK,106,143948.02,484013.68
1355 GL,1355GL,106,144006.56,484224.83
1355 GM,1355GM,106,144044.77,484179.52
1355 GN,1355GN,106,144063.48,484099.04
1355 GP,1355GP,106,144038.51,484072.4
1355 GR,1355GR,106,144006.76,484055.75
1355 GS,1355GS,106,143972.26,484061.19
1355 GT,1355GT,106,143958.45,484089.87
1355 GV,1355GV,106,144021.93,484115.95
1355 GW,1355GW,106,144008.75,484165.02
1355 GX,1355GX,106,143927.71,484117.22
1355 HA,1355HA,106,144200.65,484011.12
1355 HB,1355HB,106,144146.33,484063.56
1355 HC,1355HC,106,144142.93,484087.52
1355 HE,1355HE,106,144234.51,484109.86
1355 HG,1355HG,106,144198.36,484057.71
1355 HH,1355HH,106,144268.43,484113.39
1355 HJ,1355HJ,106,144364.19,484172.41
1355 HK,1355HK,106,144555.6,484243.11
1355 HL,1355HL,106,144511.9,484213.27
1355 HN,1355HN,106,144417.53,484272.41
1355 HP,1355HP,106,144374.83,484303.25
1355 HR,1355HR,106,144349.4,484245.85
1355 HS,1355HS,106,144311.04,484177.55
1355 HT,1355HT,106,144284.51,484190.98
1355 HV,1355HV,106,144311.64,484265.78
1355 HX,1355HX,106,144240.12,484313.32
1355 JA,1355JA,106,144094.53,484309.02
1355 JB,1355JB,106,144108.51,484273.44
1355 JC,1355JC,106,144157.26,484257.68
1355 JE,1355JE,106,144158.74,484221.88
1355 JG,1355JG,106,144165.81,484188.43
1355 JH,1355JH,106,144132.29,484137.66
1355 JJ,1355JJ,106,144090.64,484222.42
1355 KA,1355KA,106,144361.96,483986.25
1355 KB,1355KB,106,144470.05,483944.04
1355 KC,1355KC,106,144524.15,483970.26
1355 KD,1355KD,106,144416.57,484010.77
1355 KE,1355KE,106,144364.13,484006.92
1355 KG,1355KG,106,144397.31,484056
1355 KH,1355KH,106,144501.35,484080.54
1355 KJ,1355KJ,106,144461.58,484110.69
1355 KK,1355KK,106,144407.61,484124.11
1355 LA,1355LA,106,144250.88,484374.17
1355 LB,1355LB,106,144278.21,484453.96
1355 LC,1355LC,106,144269.62,484353.31
1355 LD,1355LD,106,144337.74,484449.46
1355 LE,1355LE,106,144326.25,484390.66
1356 AA,1356AA,104,144511.86,483241.9
1356 AB,1356AB,104,144541,483279.62
1356 AC,1356AC,104,144560.9,483240.69
1356 AD,1356AD,104,144582.65,483200.07
1356 AE,1356AE,104,144537.2,483225.54
1356 AG,1356AG,104,144493.3,483225.61
1356 AH,1356AH,104,144574.06,483159.2
1356 AJ,1356AJ,104,144556.45,483121.84
1356 AK,1356AK,104,144629.61,483183.14
1356 AL,1356AL,104,144653.92,483209.95
1356 AM,1356AM,104,144662.98,483175.46
1356 AN,1356AN,104,144657.94,483134.73
1356 AP,1356AP,104,144705.56,483156.75
1356 AR,1356AR,104,144731.06,483126.97
1356 AS,1356AS,104,144665.22,483084.93
1356 AT,1356AT,104,144758.71,483212.23
1356 AV,1356AV,104,144761.17,483096.57
1356 AZ,1356AZ,104,144462.3,483177.73
1356 BA,1356BA,105,144787.06,483444.48
1356 BB,1356BB,105,144735.8,483336.93
1356 BC,1356BC,105,144720.13,483323.05
1356 BD,1356BD,105,144615.83,483320.03
1356 BE,1356BE,105,144668.11,483255.15
1356 BG,1356BG,105,144691.53,483241.93
1356 BH,1356BH,105,144762.9,483284.79
1356 BJ,1356BJ,105,144795.16,483423.4
1356 BK,1356BK,105,144833.54,483434.44
1356 BL,1356BL,105,144807.64,483329.23
1356 BM,1356BM,105,144846.9,483282.6
1356 BN,1356BN,105,144879.14,483427.24
1356 BP,1356BP,105,144869.54,483333.22
1356 BR,1356BR,105,144871.34,483244.96
1356 CA,1356CA,105,144389.49,483309.53
1356 CC,1356CC,105,144513.48,483347.34
1356 CE,1356CE,105,144492.82,483369.32
1356 EA,1356EA,105,144633.44,483423.66
1356 EB,1356EB,105,144671.2,483509.41
1356 EC,1356EC,105,144704.61,483600.43
1356 ED,1356ED,105,144751.36,483679.73
1356 EE,1356EE,105,144752.04,483714.85
1356 EG,1356EG,105,144778.6,483734.74
1356 EH,1356EH,105,144796.85,483779.22
1356 EJ,1356EJ,105,144854.25,483675.92
1356 EK,1356EK,105,144782.16,483627.15
1356 EL,1356EL,105,144721.95,483564.07
1356 EM,1356EM,105,144689.71,483478.51
1356 EN,1356EN,105,144675.2,483431.78
1356 GA,1356GA,105,144819.61,483480.29
1356 GB,1356GB,105,144825.05,483593.55
1356 GC,1356GC,105,144866.4,483631.74
1356 GD,1356GD,105,144865.85,483594.36
1356 GE,1356GE,105,144917.77,483530.31
1356 GG,1356GG,105,144887.41,483472.51
1356 GH,1356GH,105,144864.48,483443.96
1356 HA,1356HA,105,145026.02,483205.38
1356 HB,1356HB,105,145102.11,483287.67
1356 HC,1356HC,105,145066.99,483317.67
1356 HD,1356HD,105,145005.72,483293.48
1356 HE,1356HE,105,144980.99,483213.85
1356 HG,1356HG,105,144974.28,483279.44
1356 HH,1356HH,105,144957.18,483337.62
1356 HJ,1356HJ,105,145004.36,483381.97
1356 HK,1356HK,105,145049.31,483403.32
1356 HL,1356HL,105,145133.32,483392.76
1356 HM,1356HM,105,145156.37,483424.39
1356 HN,1356HN,105,145067.64,483435.5
1356 JA,1356JA,105,144991.62,483688.49
1356 JB,1356JB,105,144986.09,483625.34
1356 JC,1356JC,105,145012.88,483646.4
1356 JD,1356JD,105,145062.23,483634.4
1356 JE,1356JE,105,145150.08,483590.57
1356 JG,1356JG,105,145162.29,483515.94
1356 JH,1356JH,105,145009.8,483445.64
1356 JJ,1356JJ,105,144980.12,483446.68
1356 JK,1356JK,105,144975.31,483477.4
1356 JL,1356JL,105,145016.62,483514.49
1356 JM,1356JM,105,145123.15,483533.06
1356 JN,1356JN,105,145091.49,483560.52
1356 JP,1356JP,105,144994.01,483520.13
1356 KA,1356KA,105,145046,483808.28
1356 KC,1356KC,105,145117.05,483837.48
1356 KD,1356KD,105,144809.88,483851.48
1356 KE,1356KE,105,144824.64,483901.73
1357 AA,1357AA,102,144054.15,483268.43
1357 AB,1357AB,102,144023.24,483258.91
1357 AC,1357AC,102,143974.23,483269.53
1357 AD,1357AD,102,143951,483301.89
1357 AE,1357AE,102,143925.85,483214.31
1357 AG,1357AG,102,143979.35,483235.69
1357 AH,1357AH,102,143997.73,483200.42
1357 AJ,1357AJ,102,144030.26,483212.15
1357 AK,1357AK,102,143999.27,483118.71
1357 AL,1357AL,102,143987.8,483145.62
1357 AM,1357AM,102,143965.91,483085.11
1357 AN,1357AN,102,143980.89,483020.14
1357 AP,1357AP,102,143973.21,482989.59
1357 AR,1357AR,102,143882.29,482969.05
1357 AS,1357AS,102,143835.29,482981.63
1357 AT,1357AT,102,143810.93,483027.46
1357 AV,1357AV,102,143818.29,483059.03
1357 AW,1357AW,102,143845.34,483070.9
1357 AX,1357AX,102,143878.37,483092.28
1357 AZ,1357AZ,102,143906.46,483120.47
1357 BA,1357BA,102,143920.15,483063.3
1357 BB,1357BB,102,143938.47,483025.19
1357 BC,1357BC,102,143870.54,483009.57
1357 BD,1357BD,102,143904.89,483069.09
1357 BE,1357BE,102,144297.1,483237.39
1357 BG,1357BG,102,144297.89,483126.45
1357 BH,1357BH,102,144266.37,483028.6
1357 BJ,1357BJ,102,144239.57,483059.94
1357 BK,1357BK,102,144257.94,483114.18
1357 BL,1357BL,102,144259.91,483199.51
1357 BM,1357BM,102,144236.79,483265.25
1357 BN,1357BN,102,144204.58,483243.73
1357 BP,1357BP,102,144235.31,483183.5
1357 BR,1357BR,102,144198.95,483118.92
1357 BS,1357BS,102,144175.47,483068.99
1357 BT,1357BT,102,144188.62,483119.89
1357 BV,1357BV,102,144198.76,483171.11
1357 BW,1357BW,102,144143.84,483233.32
1357 BX,1357BX,102,144168.66,483163
1357 BZ,1357BZ,102,144134.87,483194
1357 CA,1357CA,102,144100.63,483115.78
1357 CB,1357CB,102,144119.43,483083.04
1357 CC,1357CC,104,144556.19,482823.04
1357 CD,1357CD,104,144454.71,482819.05
1357 CE,1357CE,104,144424.36,482849.14
1357 CG,1357CG,104,144481.59,482860.38
1357 CH,1357CH,104,144560.33,482896.32
1357 CJ,1357CJ,104,144524.5,482975.15
1357 CK,1357CK,104,144425.7,483018.2
1357 CL,1357CL,104,144433.84,483045.18
1357 CM,1357CM,104,144530.81,483037.05
1357 CN,1357CN,104,144549.82,483070.43
1357 CP,1357CP,104,144511.74,483065.62
1357 CR,1357CR,104,144442.19,483092.19
1357 CS,1357CS,104,144408.29,483086.32
1357 CT,1357CT,104,144367.08,483006.97
1357 CV,1357CV,104,144376.3,482978.62
1357 CW,1357CW,104,144432.23,482991.58
1357 CX,1357CX,104,144468.62,482982.58
1357 CZ,1357CZ,104,144502.81,482941.99
1357 DA,1357DA,102,144130.11,482954.97
1357 DB,1357DB,102,144127.67,482950.64
1357 DC,1357DC,102,144100.54,482950.82
1357 DD,1357DD,102,144112.06,482937.32
1357 DE,1357DE,104,144378.18,482935.04
1357 DG,1357DG,102,144191.5,482951.38
1357 DK,1357DK,104,143866.01,482863.04
1357 EA,1357EA,104,144208.94,482809.52
1357 EB,1357EB,104,144274.45,482811.26
1357 EC,1357EC,104,144358.61,482715.37
1357 ED,1357ED,104,144414.87,482672.29
1357 EE,1357EE,104,144343.6,482747.89
1357 GA,1357GA,104,144602.4,482882.39
1357 GB,1357GB,104,144625.43,482838.94
1357 GC,1357GC,104,144657.17,482939.03
1357 GD,1357GD,104,144633.15,482991.22
1357 GE,1357GE,104,144584.6,483054.57
1357 GG,1357GG,104,144654.21,483042.75
1357 GH,1357GH,104,144666.24,483002.78
1357 GJ,1357GJ,104,144742.23,482936.71
1357 GK,1357GK,104,144786.39,482963.3
1357 GL,1357GL,104,144854.6,482943
1357 GM,1357GM,104,144812.11,482918.34
1357 GN,1357GN,104,144689.12,482898.63
1357 GP,1357GP,104,144663.07,482845.96
1357 GR,1357GR,104,144745.61,482813.48
1357 GS,1357GS,104,144739.66,482766.84
1357 GT,1357GT,104,144694.97,482794.55
1357 GV,1357GV,104,144639.89,482799
1357 GX,1357GX,104,144852.97,482844.8
1357 GZ,1357GZ,104,144774.99,483027.31
1357 HA,1357HA,104,144701.67,482628.53
1357 HB,1357HB,104,144778.05,482645.81
1357 HC,1357HC,104,144861.64,482690.86
1357 HD,1357HD,104,144919.99,482694.4
1357 HE,1357HE,104,145049.45,482500.57
1357 JA,1357JA,104,144953.3,482855.86
1357 JB,1357JB,104,144987.57,482831.27
1357 JC,1357JC,104,145068.96,482855.22
1357 JD,1357JD,104,144981.98,482910.77
1357 JE,1357JE,104,145033.68,482911.79
1357 JG,1357JG,104,145066.16,482973.03
1357 JH,1357JH,104,144982.04,482981.44
1357 JJ,1357JJ,104,145036.98,483012.83
1357 JK,1357JK,104,144992.68,483060.07
1357 JL,1357JL,104,144951.95,483028.32
1357 JM,1357JM,104,144945.2,482944.35
1357 JP,1357JP,104,145085.65,482555.54
1357 JX,1357JX,110,145310.86,482780.1
1357 NA,1357NA,101,143496.24,482983.7
1357 NB,1357NB,101,143498.98,482934.17
1357 NG,1357NG,101,143549.08,482918.62
1357 NH,1357NH,101,143498.98,482934.17
1357 NL,1357NL,101,143554.74,482945.23
1357 NN,1357NN,101,143633.71,482947.08
1357 NP,1357NP,101,143630.1,482941.5
1357 NR,1357NR,101,143658.78,482933.46
1357 NW,1357NW,101,143582.9,482854.5
1357 NX,1357NX,101,143546.83,482916.94
1357 NZ,1357NZ,101,143676.63,482892.86
1357 PA,1357PA,101,143721.8,482913.97
1357 PB,1357PB,101,143778.03,482915
1357 PC,1357PC,101,143736.94,483010.09
1357 PD,1357PD,101,143702.08,482977.7
1357 PE,1357PE,101,143716.77,482998.79
1357 PG,1357PG,101,143756.46,482963.65
1357 PK,1357PK,101,143645.61,482712.42
1357 PL,1357PL,101,143695.87,482685.26
1357 PN,1357PN,101,143683.88,482643.9
1357 PP,1357PP,101,143744.69,482714.82
1357 PR,1357PR,101,143802.76,482697.98
1358 AA,1358AA,599,146734.54,483791.08
1358 AB,1358AB,599,146869.55,483704.97
1358 AC,1358AC,599,147015.52,483780.1
1358 AD,1358AD,599,147133.31,483790.4
1358 AE,1358AE,599,147617.18,484146.06
1358 AH,1358AH,599,146804.2,485048.67
1358 AJ,1358AJ,599,146946.09,485199.43
1358 AK,1358AK,599,146761.89,485489.86
1358 BC,1358BC,110,147973.44,481852.98
1358 BJ,1358BJ,599,148737.93,482318.27
1358 BP,1358BP,110,145838.94,482668.51
1358 BT,1358BT,199,145406.93,484570.05
1358 CA,1358CA,173,149487.93,481327.12
1358 CB,1358CB,173,149900.74,480998.75
1358 CB,1358CB,110,149196.08,481256.7
1358 CC,1358CC,173,150340.51,480939.51
1358 CD,1358CD,173,149919.66,481152.63
1358 DA,1358DA,173,150528.37,480827.22
1358 EA,1358EA,110,145286.25,482504.77
1358 EB,1358EB,110,145373.7,482474.65
1358 EC,1358EC,110,145332.95,482644.66
1358 EE,1358EE,110,145482.26,482477.86
1358 EG,1358EG,110,145640.19,482423.59
1358 EH,1358EH,110,145766.21,482347.52
1358 EJ,1358EJ,110,145835.72,482311.45
1358 EK,1358EK,110,145847.67,482482.96
1358 EL,1358EL,110,146047.23,482533.24
1358 EN,1358EN,110,145937.51,482474.94
1358 EP,1358EP,110,146047.84,482329.32
1358 ER,1358ER,110,146509.99,482909.92
1358 ES,1358ES,110,146491.91,483070.54
1358 ET,1358ET,110,146432.78,483090.39
1358 GA,1358GA,110,146629.72,482520.11
1359 HA,1359HA,109,141263.78,483394.97
1359 HB,1359HB,109,141223.1,483331.65
1359 HC,1359HC,109,141321.53,483513.53
1359 HE,1359HE,109,141413.89,483596.6
1359 HG,1359HG,109,141429.6,483571.68
1359 HH,1359HH,109,141461.29,483511.8
1359 HJ,1359HJ,109,141689.49,483637.14
1359 HK,1359HK,109,141783.73,483765.36
1359 HL,1359HL,109,141642.3,483721.55
1359 HN,1359HN,109,141658,483696.63
1359 HP,1359HP,109,141919,483760.46
1359 HR,1359HR,109,141955.17,483861.83
1359 HS,1359HS,109,141912.71,483897.12
1359 HT,1359HT,109,141878.13,483832.43
1359 HV,1359HV,109,141904.47,483782.34
1359 HW,1359HW,108,142370.68,484112.98
1359 HX,1359HX,108,142407.15,484132.65
1359 HZ,1359HZ,108,142321.24,483970.74
1359 JA,1359JA,109,141509.29,483405.35
1359 JB,1359JB,109,141675.09,483380.19
1359 JC,1359JC,109,141648.56,483358.28
1359 JE,1359JE,109,141531.29,483350.35
1359 JG,1359JG,109,141627.85,483341.67
1359 JH,1359JH,109,141571.98,483256.92
1359 JJ,1359JJ,109,141642.99,483266.98
1359 JK,1359JK,109,141712.63,483281.48
1359 JL,1359JL,109,141694.56,483396.93
1359 JN,1359JN,109,141745.41,483532.39
1359 JP,1359JP,109,141800.63,483520.92
1359 JR,1359JR,109,141727.74,483441.14
1359 JS,1359JS,109,141799.88,483489.01
1359 JT,1359JT,109,141849.19,483424.17
1359 JV,1359JV,109,141779.32,483397.46
1359 JX,1359JX,109,141756.63,483386.83
1359 JZ,1359JZ,109,141871,483391.97
1359 KA,1359KA,109,141865.87,483551.08
1359 KB,1359KB,109,141837.12,483501.46
